Current Team,Last_Name,First_Name,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,City,State_Province,Country
Northern Michigan,Peterson, Jakob,23,Defensemen,Jr,6-3,172,4/18/2002,"Marquette, Mich.",75,,,,Amarillo,NAHL,Marquette,Michigan,USA
Northern Michigan,Schiller, Joe,2,Defensemen,Fr,6-0,195,9/23/2004,"Moorhead, Minn.",72,,,,Cedar Rapids,USHL,Moorhead,Minnesota,USA
Northern Michigan,Altrichter, Jakub,14,Forwards,Fr,5-11,165,7/26/2003,"Praha, Czech Republic",71,,,,Waterloo,USHL,Praha,Czech Republic,Czech Republic
Northern Michigan,Argentina, Matthew,28,Forwards,Jr,5-11,193,,"Philadelphia, Pa.",71,,,,Chilliwack,BCHL,Philadelphia,Pennsylvania,USA
Northern Michigan,Bolduc, Medrick,13,Forwards,Fr,5-9,185,,"Val-d'Or, Que.",69,,,,El Paso,NAHL,Val-d'Or,Quebec,Canada
Northern Michigan,Browne, Colby,21,Forwards,Fr,5-10,180,,"Evergreen, Colo.",70,,,,Whitecourt,AJHL,Evergreen,Colorado,USA
Northern Michigan,Diamond, Will,24,Forwards,Fr,6-3,205,12/22/2003,"Carpentersville, Ill.",75,,,,Austin,NAHL,Carpentersville,Illinois,USA
Northern Michigan,Duguay, Ryan,18,Forwards,Fr,6-2,190,,"Edmonton, Alb.",74,,,,Melfort,SJHL,Edmonton,Alberta,Canada
Northern Michigan,Hutchinson, Aidyn,29,Forwards,Fr,6-1,186,,"St. Albert, Alb.",73,,,,Melfort,SJHL,St. Albert,Alberta,Canada
Northern Michigan,Latsch, Tanner,22,Forwards,So,6-2,190,1/2/2002,"Twin Lake, Mich.",74,,,,Des Moines,USHL,Twin Lake,Michigan,USA
Northern Michigan,Michaelis, Zach,27,Forwards,Jr,6-1,203,5/30/2002,"Elk River, Minn.",73,,,,Trail,BCHL,Elk River,Minnesota,USA
Northern Michigan,Poshak, Brendan,7,Forwards,So,5-8,170,7/13/2002,"Green Bay, Wis.",68,,,,Brooks,AJHL,Green Bay,Wisconsin,USA
Northern Michigan,Renfrew, Billy,11,Forwards,Fr,5-11,183,8/14/2003,"Fairbanks, Alaska",71,,,,Penticton,BCHL,Fairbanks,Alaska,USA
Northern Michigan,Romer, Matthew,17,Forwards,So,5-11,185,9/1/2002,"Chicago, Ill.",71,,,,Arizona State,D-I Ind.,Chicago,Illinois,USA
Northern Michigan,Slipec, Grayden,15,Forwards,Fr,5-10,190,,"Surrey, B.C.",70,,,,Chicago,USHL,Surrey,British Columbia,Canada
Northern Michigan,Tucker, Jesse,19,Forwards,Sr,5-11,187,3/1/2000,"Longlac, Ont.",71,,,,Clarkson,ECAC,Longlac,Ontario,Canada
Northern Michigan,Barwick, Ethan,33,Goaltenders,Fr,6-3,202,,"St. Albert, Alb.",75,,,,Lindenwood,D-I Ind.,St. Albert,Alberta,Canada
Northern Michigan,Molinaro, Julian,31,Goaltenders,Fr,5-11,185,12/2/2003,"Mississauga, Ont.",71,,,,Calgary,AJHL,Mississauga,Ontario,Canada
Harvard,Aucoin, Kyle,33,Defensemen,Sr,6-0,175,7/2/2002,"Ottawa, Ont.",72,2020,DET,6,Muskegon,USHL,Ottawa,Ontario,Canada
Harvard,Bar, Jack,24,Defensemen,Sr,6-2,195,10/7/2002,"Newmarket, Ont.",74,2021,DAL,5,St. Andrew's College,,Newmarket,Ontario,Canada
Harvard,Frates, Peter,25,Defensemen,Sr,5-10,181,10/11/2001,"Needham, Mass.",70,,,,Williams,D-III,Needham,Massachusetts,USA
Harvard,Healey, Ryan,9,Defensemen,Jr,6-0,172,5/19/2004,"Hull, Mass.",72,2022,MIN,4,Sioux Falls,USHL,Hull,Massachusetts,USA
Harvard,Hejduk, David,10,Defensemen,So,6-0,194,1/3/2004,"Parker, Colo.",72,,,,Wenatchee,BCHL,Parker,Colorado,USA
Harvard,Jimenez, Christian,43,Defensemen,Sr,5-9,195,3/15/2002,"Yorktown Heights, N.Y.",69,,,,Sioux City,USHL,Yorktown Heights,New York,USA
Harvard,Keohane, Sean,5,Defensemen,Fr,6-4,183,11/4/2004,"Milton, Mass.",76,2023,BUF,6,Dexter Southfield,USHS,Milton,Massachusetts,USA
Harvard,Langenbrunner, Mason,22,Defensemen,Jr,6-3,179,9/14/2002,"Dallas, Texas",75,2020,BOS,5,Fargo,USHL,Dallas,Texas,USA
Harvard,Moore, Ian,2,Defensemen,Sr,6-3,185,1/4/2002,"Concord, Mass.",75,2020,ANA,3,Chicago,USHL,Concord,Massachusetts,USA
Harvard,Morden, Matthew,14,Defensemen,So,6-4,203,7/29/2004,"Hamilton, Ont.",76,2022,ARI,5,Muskegon,USHL,Hamilton,Ontario,Canada
Harvard,St. Louis, Lucas,26,Defensemen,Fr,5-11,170,3/30/2005,"Burlington, Vt.",71,,,,,,Burlington,Vermont,USA
Harvard,Callow, Michael,18,Forwards,So,6-4,181,1/15/2004,"Boston, Mass.",76,2022,ANA,5,Muskegon,USHL,Boston,Massachusetts,USA
Harvard,Fine, Ryan,11,Forwards,So,5-9,183,3/14/2005,"Center Moriches, N.Y.",69,,,,USA U-18 Team,NTDP,Center Moriches,New York,USA
Harvard,Gaffney, Alex,8,Forwards,Sr,5-8,170,6/25/2002,"West Orange, N.J.",68,,,,Waterloo,USHL,West Orange,New Jersey,USA
Harvard,Guzzo, Salvatore,23,Forwards,So,5-11,168,4/17/2005,"Old Tappan, N.J.",71,,,,USA U-18 Team,NTDP,Old Tappan,New Jersey,USA
Harvard,Hejduk, Marek,13,Forwards,Jr,6-0,184,1/3/2004,"Parker, Colo.",72,,,,USA U-18 Team,NTDP,Parker,Colorado,USA
Harvard,Hughes, Will,17,Forwards,Fr,6-2,209,1/14/2004,"Andover, Mass.",74,,,,,,Andover,Massachusetts,USA
Harvard,Johnson, Cam,21,Forwards,So,5-9,146,11/28/2004,"Vancouver, B.C.",69,,,,Chicago,USHL,Vancouver,British Columbia,Canada
Harvard,Karpa, Zakary,59,Forwards,Sr,6-2,190,3/25/2002,"Newport Beach, Calif.",74,2022,NYR,6,Des Moines,USHL,Newport Beach,California,USA
Harvard,Khozozian, Luke,15,Forwards,Sr,5-10,180,4/21/2001,"Lexington, Mass.",70,,,,East Coast,EHL,Lexington,Massachusetts,USA
Harvard,Lyons, Tommy,20,Forwards,Sr,6-0,185,4/1/2000,"Westwood, Mass.",72,,,,Chilliwack,BCHL,Westwood,Massachusetts,USA
Harvard,MacDonald, Ben,19,Forwards,So,6-0,181,2/24/2004,"Weston, Mass.",72,2022,SEA,3,West Kelowna,BCHL,Weston,Massachusetts,USA
Harvard,McDonough, William,16,Forwards,Fr,,0,,"Duxbury, Mass.",0,,,,,,Duxbury,Massachusetts,USA
Harvard,Miller, Joe,12,Forwards,Jr,5-8,147,9/15/2002,"Minneapolis, Minn.",68,2020,TOR,6,Chicago,USHL,Minneapolis,Minnesota,USA
Harvard,Severo, Casey,29,Forwards,Jr,5-9,177,2/1/2001,"Pittsford, N.Y.",69,,,,Madison,USHL,Pittsford,New York,USA
Harvard,Solovey, Justin,25,Forwards,Fr,6-2,209,11/29/2004,"Holmdel, N.J.",74,,,,,,Holmdel,New Jersey,USA
Harvard,Thompson, Mick,27,Forwards,Fr,5-9,170,3/1/2004,"Toronto, Ont.",69,,,,,,Toronto,Ontario,Canada
Harvard,Tresca, Philip,7,Forwards,Jr,6-0,190,4/10/2002,"Boston, Mass.",72,,,,Muskegon,USHL,Boston,Massachusetts,USA
Harvard,Charette, Ben,31,Goaltenders,Fr,6-2,183,9/23/2003,"Aurora, Ont.",74,,,,,,Aurora,Ontario,Canada
Harvard,Koskenvuo, Aku,30,Goaltenders,Jr,6-4,173,2/26/2003,"Espoo, Finland",76,2021,VAN,5,HIFK U-20,,Espoo,Finland,Finland
Harvard,Zhang, Ian,1,Goaltenders,Fr,,0,,"Sherborn, Mass.",0,,,,,,Sherborn,Massachusetts,USA
RIT,Allen, Tristan,17,Defensemen,Fr,5-11,183,8/5/2003,"Kamloops, B.C.",71,,,,Salmon Arm,BCHL,Kamloops,British Columbia,Canada
RIT,Croucher, Mason,24,Defensemen,Fr,6-2,186,10/1/2004,"Victoria, B.C.",74,,,,Alberni Valley,BCHL,Victoria,British Columbia,Canada
RIT,Lapointe, Xavier,28,Defensemen,Jr,6-0,190,1/26/2002,"Québec, Que.",72,,,,Flin Flon,SJHL,Québec,Quebec,Canada
RIT,Mikrogiannakis, Dimitri,4,Defensemen,Gr,6-2,205,9/20/1999,"Aurora, Ont.",74,,,,Cowichan Valley,BCHL,Aurora,Ontario,Canada
RIT,Scott, Douglas,25,Defensemen,Sr,5-10,195,4/16/2000,"North Vancouver, B.C.",70,,,,Humboldt,SJHL,North Vancouver,British Columbia,Canada
RIT,Scott, Kevin,18,Defensemen,So,6-3,215,4/30/2003,"Ashburn, Va.",75,,,,Fargo,USHL,Ashburn,Virginia,USA
RIT,Stewart, Crossley,27,Defensemen,So,6-3,190,5/30/2002,"Prince Rupert, B.C.",75,,,,Burlington,OJHL,Prince Rupert,British Columbia,Canada
RIT,Williams, Ryan,3,Defensemen,Fr,6-3,195,6/8/2003,"Pleasantville, Ohio",75,,,,Janesville,NAHL,Pleasantville,Ohio,USA
RIT,Andrew, Tanner,7,Forwards,Sr,5-9,170,2/11/2000,"Virden, Man.",69,,,,Chilliwack,BCHL,Virden,Manitoba,Canada
RIT,Blom, Gustav,5,Forwards,Jr,6-0,180,1/30/2001,"Stockholm, Sweden",72,,,,New Mexico,NAHL,Stockholm,Sweden,Sweden
RIT,Cafarelli, Nicholas,11,Forwards,Gr,5-10,185,12/31/2001,"Middleton, Mass.",70,,,,New Hampshire,HEA,Middleton,Massachusetts,USA
RIT,Catalano, Christian,23,Forwards,So,6-1,190,5/23/2003,"Mississauga, Ont.",73,,,,Maryland,NAHL,Mississauga,Ontario,Canada
RIT,Cobetto-Roy, Mathieu,20,Forwards,Fr,5-11,175,10/21/2003,"Outremont, Que.",71,,,,Trail,BCHL,Outremont,Quebec,Canada
RIT,Fukakusa, Tyler,9,Forwards,So,5-11,180,8/14/2002,"Toronto, Ont.",71,,,,Toronto,OJHL,Toronto,Ontario,Canada
RIT,Hobbs, Grady,22,Forwards,Sr,5-8,177,3/18/2000,"Deloraine, Man.",68,,,,Dauphin,MJHL,Deloraine,Manitoba,Canada
RIT,Isabelle, Simon,12,Forwards,Jr,5-10,175,1/12/2001,"Whitehorse, Yukon",70,,,,Ottawa,CCHL,Whitehorse,Yukon,Canada
RIT,Jacques, Philippe,11,Forwards,Jr,6-4,200,10/29/2002,"Québec, Que.",76,,,,Ottawa,CCHL,Québec,Quebec,Canada
RIT,Jeffery, Adam,15,Forwards,Jr,6-5,205,5/8/2001,"Leamington, Ont.",77,,,,Cowichan Valley,BCHL,Leamington,Ontario,Canada
RIT,Mahan, Tyler,14,Forwards,Jr,6-0,190,12/14/2001,"Calgary, Alb.",72,,,,Whitecourt,AJHL,Calgary,Alberta,Canada
RIT,Marx-Norén, Kevin,6,Forwards,Jr,6-1,209,7/15/2002,"Knivsta, Sweden",73,,,,Northern Michigan,CCHA,Knivsta,Sweden,Sweden
RIT,Miller, Evan,8,Forwards,Sr,6-0,177,3/7/2000,"Niagara-on-the-Lake, Ont.",72,,,,Wellington,OJHL,Niagara-on-the-Lake,Ontario,Canada
RIT,Whyte, Ty,16,Forwards,Fr,6-0,185,4/2/2003,"Richmond, Ont.",72,,,,Kemptville,CCHL,Richmond,Ontario,Canada
RIT,Wilde, Matthew,6,Forwards,So,6-2,198,4/30/2002,"Mississauga, Ont.",74,,,,Toronto,OJHL,Mississauga,Ontario,Canada
RIT,Burnham, Trent,32,Goaltenders,Gr,6-0,163,3/27/2000,"Eagle River, Alaska",72,,,,Lindenwood,Independents,Eagle River,Alaska,USA
RIT,David, Ethan,40,Goaltenders,Fr,6-3,205,12/17/2003,"Vancouver, B.C.",75,,,,Vernon,BCHL,Vancouver,British Columbia,Canada
RIT,Krbecek, Jakub,1,Goaltenders,Fr,6-2,198,2/1/2003,"Praha, Czech Republic",74,,,,Philadelphia,NAHL,Praha,Czech Republic,Czech Republic
American Intl,Angesved, Theo,23,Defensemen,So,5-10,172,6/23/2003,"Växjö, Sweden",70,,,,Frölunda HC J20,SWE,Växjö,Sweden,Sweden
American Intl,Bamber, Brett,77,Defensemen,Sr,5-10,174,7/7/2001,"St. Albert, Alb.",70,,,,Alaska-Anchorage,D-I Ind.,St. Albert,Alberta,Canada
American Intl,Dangos, Blake,4,Defensemen,Sr,5-10,174,4/8/2002,"St. Louis, Mo.",70,,,,Sacred Heart,AHA,St. Louis,Missouri,USA
American Intl,McCurdy, Hunter,20,Defensemen,Jr,6-1,220,8/9/2001,"Mokena, Ill.",73,,,,Danbury,NAHL,Mokena,Illinois,USA
American Intl,Posma, David,29,Defensemen,Sr,6-0,170,8/27/2003,"Pomona, N.Y.",72,,,,Niagara,AHA,Pomona,New York,USA
American Intl,Procious, Tyler,2,Defensemen,Fr,5-10,165,5/29/2003,"Pittsford, N.Y.",70,,,,Rochester,NAHL,Pittsford,New York,USA
American Intl,Sertti, Lauri,5,Defensemen,Gr,6-1,190,7/11/1999,"Espoo, Finland",73,,,,Rensselaer,ECAC,Espoo,Finland,Finland
American Intl,Stella, Evan,37,Defensemen,Sr,5-10,180,5/11/2001,"Karlstad, Sweden",70,,,,Dubuque,USHL,Karlstad,Sweden,Sweden
American Intl,Wallace, Nicky,12,Defensemen,Jr,5-8,165,5/7/2003,"Atlantic Highlands, N.J.",68,,,,Quinnipiac,ECAC,Atlantic Highlands,New Jersey,USA
American Intl,Willick, Tanner,3,Defensemen,Fr,5-9,157,12/20/2003,"Saskatoon, Sask.",69,,,,Blackfalds,BCHL,Saskatoon,Saskatchewan,Canada
American Intl,Andersson, Douglas,14,Forwards,So,6-6,209,4/4/2002,"Ängelholm, Sweden",78,,,,KRIF Hockey,SWE,Ängelholm,Sweden,Sweden
American Intl,Barnes, Josh,27,Forwards,Jr,5-10,175,9/27/2002,"Cornwall, Ont.",70,,,,Des Moines,USHL,Cornwall,Ontario,Canada
American Intl,Beljo, Dario,39,Forwards,So,6-3,190,8/15/2002,"Sudbury, Ont.",75,,,,Brooks,AJHL,Sudbury,Ontario,Canada
American Intl,Biro, Jordan,19,Forwards,Gr,5-9,165,8/10/2000,"Sherwood Park, Alb.",69,,,,Colorado College,NCHC,Sherwood Park,Alberta,Canada
American Intl,Forsberg, Wilhelm,24,Forwards,Fr,6-3,190,4/26/2004,"Sollentuna, Sweden",75,,,,Djurgårdens IF J20,SWE,Sollentuna,Sweden,Sweden
American Intl,Geschwind, Oscar,17,Forwards,Sr,6-0,196,2/24/2001,"Karlstad, Sweden",72,,,,Northern Michigan,CCHA,Karlstad,Sweden,Sweden
American Intl,Jones, Hunter,8,Forwards,So,5-10,190,7/13/2002,"Andover, Minn.",70,,,,Oklahoma,NAHL,Andover,Minnesota,USA
American Intl,Khokhlachev, Timofei,22,Forwards,Jr,6-4,220,11/6/2001,"Moskva, Russia",76,,,,Shreveport,NAHL,Moskva,Russia,Russia
American Intl,Korzhyletskyi, Danylo,16,Forwards,Fr,6-1,185,,"Kyiv, Ukraine",73,,,,Brooks,BCHL,Kyiv,Ukraine,Ukraine
American Intl,Larsen, Tobias,6,Forwards,Fr,6-2,207,,"Oslo, Norway",74,,,,Färjestad BK J20,,Oslo,Norway,Norway
American Intl,Lindberg, Alfred,28,Forwards,So,5-11,185,1/28/2002,"Hallsberg, Sweden",71,,,,New Mexico,NAHL,Hallsberg,Sweden,Sweden
American Intl,Longhi, Hunter,9,Forwards,So,5-8,174,4/2/2002,"Collinsville, Ill.",68,,,,Minot,NAHL,Collinsville,Illinois,USA
American Intl,Lundy, John,21,Forwards,Jr,5-9,165,4/27/2001,"Brooklyn, N.Y.",69,,,,Jamestown,NAHL,Brooklyn,New York,USA
American Intl,Malinowski, Alexander,25,Forwards,Jr,5-11,185,2/7/2001,"Linkoping, Sweden",71,,,,Fairbnks,NAHL,Linkoping,Sweden,Sweden
American Intl,McDonald, Casey,61,Forwards,Jr,6-1,187,5/10/2001,"Plenty, Sask.",73,,,,Penticton,BCHL,Plenty,Saskatchewan,Canada
American Intl,Mexico, Justin,11,Forwards,Fr,5-10,165,12/5/2003,"Madison Heights, Mich.",70,,,,Lincoln,USHL,Madison Heights,Michigan,USA
American Intl,Rylance, Brett,55,Forwards,Jr,5-9,167,8/3/2001,"Edmonton, Alb.",69,,,,Chilliwack,BCHL,Edmonton,Alberta,Canada
American Intl,Serdachny, Noah,9,Forwards,Sr,6-1,190,3/9/2003,"Edmonton, Alb.",73,,,,Colorado College,NCHC,Edmonton,Alberta,Canada
American Intl,Tishkevich, Nikolai,10,Forwards,Fr,5-11,185,1/9/2004,"Minsk, Belarus",71,,,,Aberdeen,NAHL,Minsk,Belarus,Belarus
American Intl,Weight, Danny,7,Forwards,Gr,6-0,185,5/1/2001,"Lattingtown, N.Y.",72,,,,Colorado College,NCHC,Lattingtown,New York,USA
American Intl,Clark, Chase,32,Goaltenders,Sr,6-6,218,4/8/2002,"Williamsville, N.Y.",78,2021,WSH,6,Sacred Heart,AHA,Williamsville,New York,USA
American Intl,Grainer, Peyton,33,Goaltenders,So,6-1,179,3/12/2002,"Detroit, Mich.",73,,,,Jersey,USPHL NCDC,Detroit,Michigan,USA
American Intl,Manji, Adam,1,Goaltenders,Fr,6-5,181,7/10/2003,"New Westminster, B.C.",77,,,,Coquitlam,BCHL,New Westminster,British Columbia,Canada
Army,Bell, Jon,5,Defensemen,So,5-10,200,6/22/2002,"St. Cloud, Minn.",70,,,,Wisconsin,NAHL,St. Cloud,Minnesota,USA
Army,Brower, Jude,22,Defensemen,Jr,6-0,180,6/11/2001,"Mahopac, N.Y.",72,,,,Green Bay,USHL,Mahopac,New York,USA
Army,Gadowsky, Mac,2,Defensemen,So,6-3,185,1/10/2002,"Fairbanks, Alaska",75,,,,Fairbanks,NAHL,Fairbanks,Alaska,USA
Army,Garby, Andrew,24,Defensemen,Sr,5-9,160,9/17/2000,"Canton, Mich.",69,,,,Fairbanks,NAHL,Canton,Michigan,USA
Army,Gilbert, Andrew,7,Defensemen,Sr,6-5,210,5/2/2000,"Fairfield, Conn.",77,,,,New Jersey,NCDC,Fairfield,Connecticut,USA
Army,Groebner, Sam,12,Defensemen,Fr,6-3,201,3/3/2003,"Apple Valley, Minn.",75,,,,Wisconsin,NAHL,Apple Valley,Minnesota,USA
Army,Nolan, Owen,14,Defensemen,Jr,6-0,185,3/10/2000,"Mahopac, N.Y.",72,,,,Lone Star,NAHL,Mahopac,New York,USA
Army,Patterson, Pierce,6,Defensemen,So,5-9,170,2/26/2002,"Valrico, Fla.",69,,,,Amarillo,NAHL,Valrico,Florida,USA
Army,Vlasich, Sean,20,Defensemen,Jr,5-9,175,4/20/2001,"Upper Saddle River, N.J.",69,,,,North Iowa,NAHL,Upper Saddle River,New Jersey,USA
Army,Zueger, Easton,3,Defensemen,So,6-4,190,6/7/2003,"Sioux Falls, S.D.",76,,,,Sioux City,USHL,Sioux Falls,South Dakota,USA
Army,Alvarez, Noah,17,Forwards,Fr,5-11,185,3/30/2003,"Torrance, Calif.",71,,,,Nanaimo,BCHL,Torrance,California,USA
Army,Baez, Joey,23,Forwards,Sr,5-9,175,1/12/2000,"Tampa, Fla.",69,,,,Lonestar,NAHL,Tampa,Florida,USA
Army,Bohlin, Josh,11,Forwards,Sr,6-1,190,2/10/2000,"Wausau, Wis.",73,,,,Minnesota,NAHL,Wausau,Wisconsin,USA
Army,Dosan, Joey,26,Forwards,Jr,6-6,220,3/20/2001,"Bloomington, Minn.",78,,,,Springfield,NAHL,Bloomington,Minnesota,USA
Army,Forselius, Nils,9,Forwards,Fr,5-9,170,10/30/2003,"Guilford, Conn.",69,,,,Maine,NAHL,Guilford,Connecticut,USA
Army,Hong, Nik,9,Forwards,So,5-11,185,8/27/2002,"Minneapolis, Minn.",71,,,,St. Cloud,NAHL,Minneapolis,Minnesota,USA
Army,Ivey, Jack,5,Forwards,Fr,6-3,192,2/12/2004,"San Diego, Calif.",75,,,,Amarillo,NAHL,San Diego,California,USA
Army,Ivey, Benjamin,4,Forwards,Fr,6-4,220,2/12/2004,"San Diego, Calif.",76,,,,Amarillo,NAHL,San Diego,California,USA
Army,Kanta, Lucas,15,Forwards,Jr,6-2,195,4/20/2001,"Grand Forks, N.D.",74,,,,MInnesota,NAHL,Grand Forks,North Dakota,USA
Army,Keefer, Brent,28,Forwards,So,6-0,170,9/28/2001,"Colorado Springs, Colo.",72,,,,Northeast,NAHL,Colorado Springs,Colorado,USA
Army,Marshall, Adam,29,Forwards,Fr,5-10,181,9/14/2003,"Plymouth, Minn.",70,,,,Trail,BCHL,Plymouth,Minnesota,USA
Army,McCoy, Hunter,16,Forwards,Sr,6-0,195,8/1/2000,"Newburyport, Mass.",72,,,,Maryland,NAHL,Newburyport,Massachusetts,USA
Army,Sacco, Michael,13,Forwards,Sr,5-8,175,11/16/1999,"Syosset, N.Y.",68,,,,Wilkes-Barre/Scranton,NAHL,Syosset,New York,USA
Army,Salice, Vincent,17,Forwards,So,5-7,175,2/28/2003,"Commerce Township, Mich.",67,,,,Omaha,USHL,Commerce Township,Michigan,USA
Army,Smith, Trevor,27,Forwards,Jr,5-9,185,3/22/2001,"Raleigh, N.C.",69,,,,Boston,NCDC,Raleigh,North Carolina,USA
Army,Wegner, Dylan,10,Forwards,Fr,6-2,174,6/1/2004,"Nashville, Tenn.",74,,,,Merritt,BCHL,Nashville,Tennessee,USA
Army,Willey, Stephen,21,Forwards,Jr,6-1,195,3/26/2001,"Shelton, Conn.",73,,,,New Jersey,NAHL,Shelton,Connecticut,USA
Army,Woodring, Barron,25,Forwards,So,6-2,200,7/5/2002,"Chicago, Ill.",74,,,,New Jersey,NCDC,Chicago,Illinois,USA
Army,Biron, Jacob,1,Goaltenders,Fr,6-3,174,7/26/2004,"East Aurora, N.Y.",75,,,,Kemptville,CCHL,East Aurora,New York,USA
Army,Cataldo, J.J.,30,Goaltenders,Fr,6-0,170,2/20/2003,"Stuart, Fla.",72,,,,Springfield,NAHL,Stuart,Florida,USA
Army,Holt, Gus,33,Goaltenders,So,6-3,206,2/21/2003,"Bowling Green, Ohio",75,,,,Victoria,BCHL,Bowling Green,Ohio,USA
Army,Szary, Evan,31,Goaltenders,Sr,5-11,175,2/29/2000,"Nashville, Tenn.",71,,,,South Shore,NCDC,Nashville,Tennessee,USA
Minnesota,Begley, Axel,33,Defensemen,So,6-2,200,12/16/2003,"Mahtomedi, Minn.",74,,,,Wisconsin,NAHL,Mahtomedi,Minnesota,USA
Minnesota,Chesley, Ryan,71,Defensemen,Jr,6-0,200,2/27/2004,"Mahtomedi, Minn.",72,2022,WSH,2,USA U-18 Team,NTDP,Mahtomedi,Minnesota,USA
Minnesota,Gruba, Leo,55,Defensemen,Fr,6-2,205,12/14/2003,"Lake Elmo, Minn.",74,,,,Fargo,USHL,Lake Elmo,Minnesota,USA
Minnesota,Koster, Mike,4,Defensemen,Gr,5-10,190,4/13/2001,"Chaska, Minn.",70,2019,TOR,5,Tri-City,USHL,Chaska,Minnesota,USA
Minnesota,Mittelstadt, Luke,20,Defensemen,Jr,5-11,175,1/22/2003,"Eden Prairie, Minn.",71,2023,MTL,7,Madison,USHL,Eden Prairie,Minnesota,USA
Minnesota,Rinzel, Sam,5,Defensemen,So,6-4,185,6/25/2004,"Chanhassen, Minn.",76,2022,CHI,1,Waterloo,USHL,Chanhassen,Minnesota,USA
Minnesota,Rud, Max,15,Defensemen,So,6-3,185,9/17/2003,"St. Cloud, Minn.",75,,,,Sioux Falls,USHL,St. Cloud,Minnesota,USA
Minnesota,Thomas, Cal,6,Defensemen,Jr,6-0,185,5/8/2003,"Maple Grove, Minn.",72,2021,ARI,6,Sioux Falls,USHL,Maple Grove,Minnesota,USA
Minnesota,Whipple, John,3,Defensemen,Fr,6-1,195,1/20/2006,"Morristown, N.J.",73,2024,DET,5,USA U-18 Team,NTDP,Morristown,New Jersey,USA
Minnesota,Clark, Jimmy,23,Forwards,So,6-0,180,9/24/2004,"Edina, Minn.",72,2023,MIN,7,Green Bay,USHL,Edina,Minnesota,USA
Minnesota,Falloon, August,9,Forwards,Fr,6-2,205,2/23/2004,"St. Cloud, Minn.",74,,,,Tri-City,USHL,St. Cloud,Minnesota,USA
Minnesota,Hendrickson, Beckett,14,Forwards,Fr,6-2,180,6/24/2005,"Minnetonka, Minn.",74,2023,BOS,4,Dubuque,USHL,Minnetonka,Minnesota,USA
Minnesota,Huglen, Aaron,7,Forwards,Sr,6-0,170,3/6/2001,"Roseau, Minn.",72,2019,BUF,4,Fargo,USHL,Roseau,Minnesota,USA
Minnesota,Kurth, Connor,10,Forwards,Jr,6-0,210,7/30/2003,"Elk River, Minn.",72,2022,TBL,6,Dubuque,USHL,Elk River,Minnesota,USA
Minnesota,Lamb, Brody,17,Forwards,Jr,6-1,175,8/30/2003,"Byron, Minn.",73,2021,NYR,4,Green Bay,USHL,Byron,Minnesota,USA
Minnesota,Michel, Nick,27,Forwards,Gr,5-11,180,3/16/1999,"Waconia, Minn.",71,,,,Janesville,NAHL,Waconia,Minnesota,USA
Minnesota,Mittelstadt, John,19,Forwards,Jr,5-9,175,10/1/2001,"Eden Prairie, Minn.",69,,,,Green Bay,USHL,Eden Prairie,Minnesota,USA
Minnesota,Moore, Oliver,11,Forwards,So,5-11,190,1/22/2005,"Mounds View, Minn.",71,2023,CHI,1,USA U-18 Team,NTDP,Mounds View,Minnesota,USA
Minnesota,Nevers, Mason,18,Forwards,Gr,5-11,175,4/3/2001,"Edina, Minn.",71,,,,Des Moines,USHL,Edina,Minnesota,USA
Minnesota,Påhlsson, Erik,72,Forwards,Fr,6-1,185,4/9/2004,"Landskrona, Sweden",73,2024,NSH,7,Dubuque,USHL,Landskrona,Sweden,Sweden
Minnesota,Snuggerud, Jimmy,81,Forwards,Jr,6-1,185,6/1/2004,"Chaska, Minn.",73,2022,STL,1,USA U-18 Team,NTDP,Chaska,Minnesota,USA
Minnesota,Wood, Matthew,91,Forwards,Sr,6-4,205,2/6/2005,"Lethbridge, Alb.",76,2023,NSH,1,Connecticut,HEA,Lethbridge,Alberta,Canada
Minnesota,Ziemer, Brodie,74,Forwards,Fr,5-11,195,2/22/2006,"Chaska, Minn.",71,2024,BUF,3,USA U-18 Team,NTDP,Chaska,Minnesota,USA
Minnesota,Airey, Nathan,29,Goaltenders,So,6-3,190,4/24/2003,"Cochrane, Alb.",75,,,,Cranbrook,BCHL,Cochrane,Alberta,Canada
Minnesota,Bryant, Matt,35,Goaltenders,Jr,6-1,170,4/15/2003,"La Crosse, Wis.",73,,,,Minnesota,ACHA-II,La Crosse,Wisconsin,USA
Minnesota,Soulière, Liam,31,Goaltenders,Gr,5-11,181,3/16/1999,"Brampton, Ont.",71,,,,Penn State,B10,Brampton,Ontario,Canada
Minnesota,Wiese, Zach,30,Goaltenders,Jr,5-10,210,1/2/2002,"Owatonna, Minn.",70,,,,Rochester,NA3HL,Owatonna,Minnesota,USA
Penn State,Aman, Casey,3,Defensemen,So,6-0,185,1/15/2003,"Johnstown, Pa.",72,,,,Powell River,BCHL,Johnstown,Pennsylvania,USA
Penn State,Christenson, Cade,27,Defensemen,Fr,6-3,190,,"Edmonton, Alb.",75,,,,Sherwood Park,AJHL/BCHL,Edmonton,Alberta,Canada
Penn State,Crespo, Jarod,24,Defensemen,Jr,6-0,190,4/30/2002,"Easthampton Township, N.J.",72,,,,Green Bay,USHL,Easthampton Township,New Jersey,USA
